Brand,Year,Month,Grouping4,Grouping1,Grouping0,Giver,Receiver,Adjusted_Volume,Margin Revenue
BRAND2,2023,1,CAMPAIGN10,DIGITAL,HALO,BRAND3,BRAND2,1834.166757,371009.3286
BRAND2,2023,1,CAMPAIGN10,DIGITAL,HALO,BRAND4,BRAND2,117.1637555,23699.50611
BRAND2,2023,1,CAMPAIGN10,DIGITAL,HALO,BRAND6,BRAND2,525.1057861,106216.7027
BRAND2,2023,1,CAMPAIGN10,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN10,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN10,DIGITAL,TARGET,BRAND2,BRAND2,6.569056388,1328.767513
BRAND2,2023,1,CAMPAIGN100,DIGITAL,HALO,BRAND6,BRAND2,45.47210314,9197.95018
BRAND2,2023,1,CAMPAIGN11,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN12,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN13,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN137,DIGITAL,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN137,TV,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN138,TV,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN139,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN14,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN140,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN141,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN142,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN15,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN16,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN16,TV,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN17,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN17,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN18,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN19,DIGITAL,HALO,BRAND6,BRAND2,645.1498259,130498.8234
BRAND2,2023,1,CAMPAIGN2,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN2,TV,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN20,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN21,DIGITAL,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN22,DIGITAL,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN23,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN24,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN25,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN26,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN27,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN28,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN29,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN3,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN3,TV,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN30,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN31,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN32,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN33,DIGITAL,HALO,BRAND6,BRAND2,2740.036875,554245.8108
BRAND2,2023,1,CAMPAIGN33,TV,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN34,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN35,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN36,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN36,TV,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN37,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN38,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN39,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN40,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN41,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN42,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN42,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN43,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN44,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN45,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN46,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN47,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN48,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN49,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN50,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN51,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN52,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN53,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN53,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN54,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN54,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN55,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN56,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN57,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN58,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN59,DIGITAL,HALO,BRAND4,BRAND2,306.2666703,61950.63305
BRAND2,2023,1,CAMPAIGN6,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN6,TV,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN60,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN61,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN62,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN63,DIGITAL,TARGET,BRAND2,BRAND2,2360.787576,477532.4872
BRAND2,2023,1,CAMPAIGN64,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN65,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN66,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN67,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN68,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN69,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN7,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN7,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN7,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN70,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN71,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN72,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN73,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN74,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN75,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN76,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN77,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN78,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN79,DIGITAL,HALO,BRAND1,BRAND2,39.91855473,8074.596342
BRAND2,2023,1,CAMPAIGN79,DIGITAL,HALO,BRAND3,BRAND2,178.0223578,36009.78765
BRAND2,2023,1,CAMPAIGN79,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN79,DIGITAL,HALO,BRAND9,BRAND2,6.785822201,1372.614201
BRAND2,2023,1,CAMPAIGN79,DIGITAL,TARGET,BRAND2,BRAND2,16.0877743,3254.183033
BRAND2,2023,1,CAMPAIGN8,DIGITAL,HALO,BRAND6,BRAND2,818.0598611,165474.507
BRAND2,2023,1,CAMPAIGN80,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN81,TV,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN82,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN83,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN84,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN85,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN86,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN87,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN88,TV,TARGET,BRAND2,BRAND2,6269.641827,1268202.902
BRAND2,2023,1,CAMPAIGN89,DIGITAL,HALO,BRAND3,BRAND2,0.041507005,8.395902969
BRAND2,2023,1,CAMPAIGN9,DIGITAL,HALO,BRAND7,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN90,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN91,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN92,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN93,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN94,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,1,CAMPAIGN95,DIGITAL,HALO,BRAND9,BRAND2,1453.294852,293967.7896
BRAND2,2023,1,CAMPAIGN95,TV,HALO,BRAND9,BRAND2,5489.342409,1110366.456
BRAND2,2023,1,CAMPAIGN96,DIGITAL,TARGET,BRAND2,BRAND2,6975.48595,1410978.772
BRAND2,2023,1,CAMPAIGN97,DIGITAL,HALO,BRAND9,BRAND2,6688.669596,1352962.486
BRAND2,2023,1,CAMPAIGN98,DIGITAL,HALO,BRAND4,BRAND2,2036.621746,411961.2699
BRAND2,2023,1,CAMPAIGN99,DIGITAL,HALO,BRAND4,BRAND2,959.166569,194017.1162
BRAND2,2023,1,PROMO,COLGATEOTHERPACK,PROMO,BRAND2,BRAND2,17.98485748,3637.918892
BRAND2,2023,1,PROMO,COLGATESACHET,PROMO,BRAND2,BRAND2,20601.4819,4167201.23
BRAND2,2023,1,PROMO,DISCOUNT,PROMO,BRAND2,BRAND2,9298.915009,1880954.499
BRAND2,2023,1,TRADE,DISPLAY,TRADE,BRAND2,BRAND2,51230.89003,10362819
BRAND2,2023,1,TRADE,LOCALTHEMATIC,TRADE,BRAND2,BRAND2,22305.92247,4511969.966
BRAND2,2023,1,TRADE,NPILISTING,TRADE,BRAND2,BRAND2,0,0
BRAND2,2023,2,BASE,BASE,BASE,BRAND2,BRAND2,746404.6969,149360447.7
BRAND2,2023,2,CAMPAIGN1,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN1,TV,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN10,DIGITAL,HALO,BRAND1,BRAND2,210.8712384,42192.25264
BRAND2,2023,2,CAMPAIGN10,DIGITAL,HALO,BRAND3,BRAND2,1445.690537,289261.5457
BRAND2,2023,2,CAMPAIGN10,DIGITAL,HALO,BRAND4,BRAND2,25.91109675,5184.431733
BRAND2,2023,2,CAMPAIGN10,DIGITAL,HALO,BRAND6,BRAND2,474.7781311,94996.1645
BRAND2,2023,2,CAMPAIGN10,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN10,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN10,DIGITAL,TARGET,BRAND2,BRAND2,0.054794054,10.96348937
BRAND2,2023,2,CAMPAIGN100,DIGITAL,HALO,BRAND6,BRAND2,2556.456064,511509.4924
BRAND2,2023,2,CAMPAIGN101,DIGITAL,HALO,BRAND1,BRAND2,1012.964918,202679.4743
BRAND2,2023,2,CAMPAIGN102,DIGITAL,HALO,BRAND3,BRAND2,108.7404297,21757.3706
BRAND2,2023,2,CAMPAIGN103,DIGITAL,TARGET,BRAND2,BRAND2,6.841023903,1368.788892
BRAND2,2023,2,CAMPAIGN104,DIGITAL,HALO,BRAND1,BRAND2,685.7042747,137199.4029
BRAND2,2023,2,CAMPAIGN105,DIGITAL,TARGET,BRAND2,BRAND2,1.292595258,258.6294181
BRAND2,2023,2,CAMPAIGN106,DIGITAL,TARGET,BRAND2,BRAND2,663.2947857,132715.5917
BRAND2,2023,2,CAMPAIGN11,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN12,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN13,DIGITAL,HALO,BRAND3,BRAND2,2023.829561,404938.7141
BRAND2,2023,2,CAMPAIGN137,DIGITAL,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN137,TV,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN138,TV,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN139,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN14,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN140,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN141,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN142,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN143,DIGITAL,TARGET,BRAND2,BRAND2,62.09992816,12425.28795
BRAND2,2023,2,CAMPAIGN15,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN16,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN16,TV,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN17,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN17,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN18,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN19,DIGITAL,HALO,BRAND6,BRAND2,809.0694531,161882.9719
BRAND2,2023,2,CAMPAIGN2,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN2,TV,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN20,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN21,DIGITAL,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN22,DIGITAL,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN23,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN24,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN25,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN26,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN27,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN28,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN29,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN3,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN3,TV,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN30,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN31,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN32,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN33,DIGITAL,HALO,BRAND6,BRAND2,109.2876677,21866.86492
BRAND2,2023,2,CAMPAIGN33,TV,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN34,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN35,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN36,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN36,TV,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN37,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN38,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN39,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN40,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN41,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN42,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN42,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN43,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN44,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN45,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN46,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN47,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN48,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN49,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN50,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN51,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN52,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN53,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN53,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN54,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN54,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN55,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN56,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN57,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN58,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN59,DIGITAL,HALO,BRAND4,BRAND2,2393.508508,478906.068
BRAND2,2023,2,CAMPAIGN6,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN6,TV,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN60,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN61,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN62,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN63,DIGITAL,TARGET,BRAND2,BRAND2,537.6166328,107569.2302
BRAND2,2023,2,CAMPAIGN64,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN65,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN66,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN67,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN68,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN69,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN7,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN7,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN7,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN70,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN71,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN72,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN73,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN74,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN75,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN76,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN77,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN78,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN79,DIGITAL,HALO,BRAND1,BRAND2,20.02272009,4006.253632
BRAND2,2023,2,CAMPAIGN79,DIGITAL,HALO,BRAND3,BRAND2,94.96120406,19000.34895
BRAND2,2023,2,CAMPAIGN79,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN79,DIGITAL,HALO,BRAND9,BRAND2,2.997024551,599.660807
BRAND2,2023,2,CAMPAIGN79,DIGITAL,TARGET,BRAND2,BRAND2,12.46659746,2494.383936
BRAND2,2023,2,CAMPAIGN8,DIGITAL,HALO,BRAND6,BRAND2,794.3352121,158934.8657
BRAND2,2023,2,CAMPAIGN80,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN81,TV,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN82,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN83,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN84,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN85,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN86,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN87,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN88,TV,TARGET,BRAND2,BRAND2,3861.822921,772694.3207
BRAND2,2023,2,CAMPAIGN89,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN9,DIGITAL,HALO,BRAND7,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN90,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN91,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN92,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN93,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN94,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,2,CAMPAIGN95,DIGITAL,HALO,BRAND9,BRAND2,1000.517981,200189.0241
BRAND2,2023,2,CAMPAIGN95,TV,HALO,BRAND9,BRAND2,7780.941182,1556852.602
BRAND2,2023,2,CAMPAIGN96,DIGITAL,TARGET,BRAND2,BRAND2,5841.858512,1168870.502
BRAND2,2023,2,CAMPAIGN97,DIGITAL,HALO,BRAND9,BRAND2,3904.60531,781254.4514
BRAND2,2023,2,CAMPAIGN98,DIGITAL,HALO,BRAND4,BRAND2,104.3215374,20873.21484
BRAND2,2023,2,CAMPAIGN99,DIGITAL,HALO,BRAND4,BRAND2,711.6346191,142387.6858
BRAND2,2023,2,PROMO,COLGATEOTHERPACK,PROMO,BRAND2,BRAND2,114.3364131,22877.04508
BRAND2,2023,2,PROMO,COLGATESACHET,PROMO,BRAND2,BRAND2,24466.65582,4895420.217
BRAND2,2023,2,PROMO,DISCOUNT,PROMO,BRAND2,BRAND2,11099.44778,2220837.267
BRAND2,2023,2,TRADE,DISPLAY,TRADE,BRAND2,BRAND2,54094.87972,10823594.76
BRAND2,2023,2,TRADE,LOCALTHEMATIC,TRADE,BRAND2,BRAND2,14375.5171,2876330.855
BRAND2,2023,2,TRADE,NPILISTING,TRADE,BRAND2,BRAND2,0,0
BRAND2,2023,3,BASE,BASE,BASE,BRAND2,BRAND2,794244.6923,163484451.1
BRAND2,2023,3,CAMPAIGN1,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,3,CAMPAIGN1,TV,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,3,CAMPAIGN10,DIGITAL,HALO,BRAND1,BRAND2,216.9234587,44648.79965
BRAND2,2023,3,CAMPAIGN10,DIGITAL,HALO,BRAND3,BRAND2,1458.889004,300279.3854
BRAND2,2023,3,CAMPAIGN10,DIGITAL,HALO,BRAND4,BRAND2,28.10228832,5784.221994
